INFO 2024-12-22 03:47:49,798 autoreload 13020 123609276316544 Watching for file changes with StatReloader
DEBUG 2024-12-22 03:47:49,916 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/http/__init__.py first seen with mtime 1734748747.9135823
DEBUG 2024-12-22 03:47:49,916 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django_celery_beat/__init__.py first seen with mtime 1734770523.0239248
DEBUG 2024-12-22 03:47:49,916 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django_redis/client/__init__.py first seen with mtime 1734773767.1076148
DEBUG 2024-12-22 03:47:49,916 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/selectors.py first seen with mtime 1734748747.6365323
DEBUG 2024-12-22 03:47:49,916 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework/utils/__init__.py first seen with mtime 1734774901.5019155
DEBUG 2024-12-22 03:47:49,916 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/timezone_field/fields.py first seen with mtime 1734770523.0169246
DEBUG 2024-12-22 03:47:49,916 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/functions/__init__.py first seen with mtime 1734749044.880304
DEBUG 2024-12-22 03:47:49,916 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/unittest/__init__.py first seen with mtime 1734748748.1466243
DEBUG 2024-12-22 03:47:49,916 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/files/storage/mixins.py first seen with mtime 1734749044.8473008
DEBUG 2024-12-22 03:47:49,916 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/files/base.py first seen with mtime 1734749044.8453004
DEBUG 2024-12-22 03:47:49,916 utils 13020 123609207015104 (0.000) 
                SELECT VERSION(),
                       @@sql_mode,
                       @@default_storage_engine,
                       @@sql_auto_is_null,
                       @@lower_case_table_names,
                       CONVERT_TZ('2001-01-01 01:00:00', 'UTC', 'UTC') IS NOT NULL
            ; args=None; alias=default
DEBUG 2024-12-22 03:47:49,916 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/corsheaders/defaults.py first seen with mtime 1734773997.8327627
DEBUG 2024-12-22 03:47:49,917 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/sql/subqueries.py first seen with mtime 1734749044.8823042
DEBUG 2024-12-22 03:47:49,917 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/templatetags/cache.py first seen with mtime 1734749044.9003062
DEBUG 2024-12-22 03:47:49,917 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/unittest/result.py first seen with mtime 1734748748.1526253
DEBUG 2024-12-22 03:47:49,917 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/options.py first seen with mtime 1734749044.8753035
DEBUG 2024-12-22 03:47:49,917 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/cron_descriptor/Options.py first seen with mtime 1734770522.991924
DEBUG 2024-12-22 03:47:49,917 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/utils/module_loading.py first seen with mtime 1734749044.9103072
DEBUG 2024-12-22 03:47:49,917 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/constants.py first seen with mtime 1734749044.8733034
DEBUG 2024-12-22 03:47:49,917 utils 13020 123609207015104 (0.000) SET SESSION TRANSACTION ISOLATION LEVEL READ COMMITTED; args=None; alias=default
DEBUG 2024-12-22 03:47:49,917 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/email/mime/multipart.py first seen with mtime 1734748747.806563
DEBUG 2024-12-22 03:47:49,917 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/multiprocessing/reduction.py first seen with mtime 1734748748.089614
DEBUG 2024-12-22 03:47:49,917 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/celery/app/annotations.py first seen with mtime 1734770433.5986764
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/celery/utils/term.py first seen with mtime 1734770433.6056767
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/decimal.py first seen with mtime 1734748747.5835226
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/importlib/__init__.py first seen with mtime 1734748747.9885957
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/ddl_references.py first seen with mtime 1734749044.8583019
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/management/__init__.py first seen with mtime 1734749044.850301
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/admin/helpers.py first seen with mtime 1734749044.3512502
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/admin/templatetags/base.py first seen with mtime 1734749044.4662619
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/kombu/serialization.py first seen with mtime 1734770433.5086741
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/email/quoprimime.py first seen with mtime 1734748747.7995617
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/redis/_parsers/hiredis.py first seen with mtime 1734770433.071663
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/template/context.py first seen with mtime 1734749044.8973057
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework/compat.py first seen with mtime 1734774901.4829159
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/urls/conf.py first seen with mtime 1734749044.9053066
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/sites/shortcuts.py first seen with mtime 1734749044.8132973
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/Code/test/rediect/apps/orders/models.py first seen with mtime 1734773732.1426816
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/vine/__init__.py first seen with mtime 1734770433.0136614
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/utils/tree.py first seen with mtime 1734749044.9123073
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/mysql/client.py first seen with mtime 1734749044.8613021
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/logging/handlers.py first seen with mtime 1734748748.077612
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/contenttypes/apps.py first seen with mtime 1734749044.5592713
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/utils.py first seen with mtime 1734749044.8763037
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/lib-dynload/_hashlib.cpython-311-x86_64-linux-gnu.so first seen with mtime 1734748744.0
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/argparse.py first seen with mtime 1734748747.5625188
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/asyncio/futures.py first seen with mtime 1734748747.6885417
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/mysql/__init__.py first seen with mtime 1734749044.8613021
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/migrations/__init__.py first seen with mtime 1734749044.8683028
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django_redis/__init__.py first seen with mtime 1734773767.1076148
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/html/__init__.py first seen with mtime 1734748747.9095814
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/re/_casefix.py first seen with mtime 1734748748.1036165
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework_simplejwt/tokens.py first seen with mtime 1734774946.4996393
DEBUG 2024-12-22 03:47:49,918 utils 13020 123609207015104 (0.001) 
            SELECT
                table_name,
                table_type,
                table_comment
            FROM information_schema.tables
            WHERE table_schema = DATABASE()
            ; args=None; alias=default
DEBUG 2024-12-22 03:47:49,918 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/celery/utils/nodenames.py first seen with mtime 1734770433.6046765
DEBUG 2024-12-22 03:47:49,919 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/json/encoder.py first seen with mtime 1734748748.0116
DEBUG 2024-12-22 03:47:49,919 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/kombu/utils/uuid.py first seen with mtime 1734770433.5116742
DEBUG 2024-12-22 03:47:49,920 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/postgresql/__init__.py first seen with mtime 1734749044.8653026
DEBUG 2024-12-22 03:47:49,920 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/dateutil/parser/isoparser.py first seen with mtime 1734770433.4336722
DEBUG 2024-12-22 03:47:49,920 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/mysql/operations.py first seen with mtime 1734749044.8623023
DEBUG 2024-12-22 03:47:49,920 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/middleware/cache.py first seen with mtime 1734749044.8963058
DEBUG 2024-12-22 03:47:49,920 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/email/__init__.py first seen with mtime 1734748747.7825587
DEBUG 2024-12-22 03:47:49,920 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/lib-dynload/_sha512.cpython-311-x86_64-linux-gnu.so first seen with mtime 1734748744.0
DEBUG 2024-12-22 03:47:49,921 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/kombu/utils/imports.py first seen with mtime 1734770433.5116742
DEBUG 2024-12-22 03:47:49,921 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/handlers/asgi.py first seen with mtime 1734749044.8473008
DEBUG 2024-12-22 03:47:49,921 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/redis/asyncio/connection.py first seen with mtime 1734770433.0726628
DEBUG 2024-12-22 03:47:49,921 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/cron_descriptor/CasingTypeEnum.py first seen with mtime 1734770522.991924
DEBUG 2024-12-22 03:47:49,921 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework/utils/json.py first seen with mtime 1734774901.5029154
DEBUG 2024-12-22 03:47:49,921 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/cron_descriptor/ExpressionParser.py first seen with mtime 1734770522.991924
DEBUG 2024-12-22 03:47:49,921 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/importlib/resources/readers.py first seen with mtime 1734748748.0015981
DEBUG 2024-12-22 03:47:49,921 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/files/uploadedfile.py first seen with mtime 1734749044.8453004
DEBUG 2024-12-22 03:47:49,921 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django_celery_beat/utils.py first seen with mtime 1734770523.0249248
DEBUG 2024-12-22 03:47:49,921 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework/permissions.py first seen with mtime 1734774901.4839158
DEBUG 2024-12-22 03:47:49,921 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/email/policy.py first seen with mtime 1734748747.7985616
DEBUG 2024-12-22 03:47:49,921 utils 13020 123609207015104 (0.001) SELECT `django_migrations`.`id`, `django_migrations`.`app`, `django_migrations`.`name`, `django_migrations`.`applied` FROM `django_migrations`; args=(); alias=default
DEBUG 2024-12-22 03:47:49,921 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/admin/views/decorators.py first seen with mtime 1734749044.4662619
DEBUG 2024-12-22 03:47:49,922 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/xml/dom/NodeFilter.py first seen with mtime 1734748748.1806304
DEBUG 2024-12-22 03:47:49,923 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/base.py first seen with mtime 1734749044.8733034
DEBUG 2024-12-22 03:47:49,923 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/corsheaders/conf.py first seen with mtime 1734773997.8317628
DEBUG 2024-12-22 03:47:49,923 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/sessions/apps.py first seen with mtime 1734749044.7812939
DEBUG 2024-12-22 03:47:49,923 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/forms/__init__.py first seen with mtime 1734749044.8833044
DEBUG 2024-12-22 03:47:49,923 autoreload 13020 123609276316544 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/amqp/protocol.py first seen with mtime 1734770433.4876735
